Date,Predicted
2021-08-27,59151.92169
2021-08-30,59212.95223
2021-08-31,59190.90847
2021-09-01,59128.18002
2021-09-02,59112.24154
2021-09-03,59178.63745
2021-09-06,59271.51576
2021-09-07,59305.50973
2021-09-08,59260.72254
2021-09-09,59204.78565
2021-09-10,59217.61928
2021-09-13,59302.84098
